_id,date,shaperdroprcvdbyte,srcip,dstport,tz,eventtime,sessionid,type,srccountry,shaperrcvdname,mastersrcmac,action,dstip,trandisp,osname,srcintf,level,srcserver,transip,priority,vd,proto,policyname,dstcountry,devid,srcintfrole,poluuid,sentpkt,duration,policyid,subtype,srcmac,devname,dstintf,shapersentname,sentbyte,policytype,transport,shaperdropsentbyte,dstintfrole,appcat,srcname,service,srcport,logid,srcswversion,time,rcvdbyte,rcvdpkt,nifi_datetime,app,srcfamily,devtype,srchwversion,srchwvendor,unauthusersource,unauthuser,msg,sync_type,logdesc,sync_status,countweb,utmaction,srcuuid,dstuuid,catdesc,hostname,reqtype,cat,direction,method,profile,url,eventtype,src_int,policy_id,epoch,dir,dst_int,from,voip_proto,kind,session_id,call_id,src_port,event_id,dst_port,logsrc,to,status,reason,tunnelid,remip,tunneltype,user,dst_host,group,desc,sentdelta,rcvddelta,dstswversion,dsthwversion,dstdevtype,dstfamily,dsthwvendor,dstosname,ui,sn,identifier,devcategory,ip,interface,mac,dhcp_msg,lease,server,ssid,security,encryption,stamac,remotewtptime,vap,ap,authserver,crlevel,dstcity,vwlid,crscore,craction,dstreputation,dstinetsvc,masterdstmac,dstregion,dstmac,vpntype,dstserver,locip,useralt,cookies,vpntunnel,peer_notif,remport,result,assignip,xauthuser,outintf,xauthgroup,locport,espauth,role,esptransform,out_spi,in_spi,init,version,exch,dstuser,agent,ratemethod,httpmethod,radioband,channel,mpsk,signal,radioid,snr,advpnsc,nextstat,tunnelip,community,pdstport,psrcport,mode,stage,fazlograte,mem,sysuptime,disklograte,bandwidth,cpu,freediskstorage,disk,setuprate,totalsession,bssid,manuf,stacount,apscan,onwire,aptype,radioiddetected,rate,noise,live,radioidclosest,detectionmethod,apstatus,snclosest,sndetected,age,intf,fctuid,applist,apprisk,incidentserialno,scertcname,scertissuer,appid,countapp,tranip,tranport,phase2_name,cause,pid,used,total,cfgattr,cfgobj,cfgtid,cfgpath,act,hook,tuple-num,operdrmamode,opercountry,cfgtxpower,configcountry,opertxpower,slctdrmamode
I8cdnZkBOc1mRMCtGqiV,2025-09-30,0,172.30.19.101,443,+0200,1759226572473406489,409895154,traffic,Reserved,web-limit,dc:46:28:97:64:cc,accept,142.250.180.174,snat,Windows,VLAN60,notice,0,2.117.144.115,189,root,6,Navigazione,United,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,21,135,9,forward,dc:46:28:97:64:cc,Fiorucci-FG-01,wan1,web-limit,17321,policy,52096,0,wan,unscanned,NP-5CD324J0LD.randstaditaly.it,HTTPS,52096,0000000020,10,12:02:53,132,3,2025-10-01T00:12:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17321,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JMcdnZkBOc1mRMCtGqiV,2025-09-30,,92.63.197.55,,+0200,1759226573280934031,,event,,,,login,192.168.10.200,,,,alert,,,185,root,,,,FGT40FTK2209F1Q7,,,,,,system,,FW-AIR_GROTTAMINARDA,,,,,,,,,,,,0100032002,,12:02:53,,,2025-10-01T00:12:34,,,,,,,,Administrator,,Admin,,,,,,,,,,,https,,,,,,,,,,,,,,,,,,,failed,name_invalid,,,,administrator,,,,,,,,,,,,https(92.63.197.55),0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PccdnZkBOc1mRMCtQaiX,2025-09-30,,fe80::20c:abff:fe33:6e20,1900,+0200,1759226811276109044,76379060,traffic,,,,deny,ff02::c,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,MMS,39528,0001000014,,12:06:51,0,0,2025-10-01T00:12:44,MMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PscdnZkBOc1mRMCtQaiX,2025-09-30,,fe80::2ac5:c8ff:fea1:fbc6,547,+0200,1759226811547630144,76379061,traffic,,,,deny,ff02::1:2,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,DHCP6,546,0001000014,,12:06:51,0,0,2025-10-01T00:12:44,DHCP6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WccdnZkBOc1mRMCtaKi6,2025-09-30,,fe80::20c:abff:fe33:6e20,1900,+0200,1759226811275584864,76379059,traffic,,,,deny,ff02::c,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,MMS,35705,0001000014,,12:06:51,0,0,2025-10-01T00:12:54,MMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WscdnZkBOc1mRMCtaKi6,2025-09-30,,fe80::4cf2:c497:a0b8:7967,,+0200,1759226811568891404,76378547,traffic,,,6c:24:08:28:41:e2,accept,ff02::1:ffb8:7967,noop,Windows,lan,notice,0,,189,root,58,,,FGT40FTK2209DDTF,lan,,2,60,0,local,6c:24:08:28:41:e2,FwAutostazione,root,,144,local-in-policy6,,,undefined,unscanned,,icmp6/131/0,,0001000014,,12:06:51,0,0,2025-10-01T00:12:54,icmp6/131/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eMcdnZkBOc1mRMCtj6i3,2025-09-30,,fe80::20c:abff:fe33:6e30,1900,+0200,1759226811778019304,76379062,traffic,,,,deny,ff02::c,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,MMS,41132,0001000014,,12:06:51,0,0,2025-10-01T00:13:04,MMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eccdnZkBOc1mRMCtj6i3,2025-09-30,,fe80::20c:abff:fe33:6e30,1900,+0200,1759226811778488304,76379063,traffic,,,,deny,ff02::c,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,MMS,35521,0001000014,,12:06:51,0,0,2025-10-01T00:13:04,MMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kscdnZkBOc1mRMCttqjK,2025-09-30,0,172.30.16.39,443,+0200,1759226811176909409,409917549,traffic,Reserved,web-limit,c8:5b:76:65:1f:f1,accept,150.171.28.11,snat,Windows,VALN80,notice,0,2.117.144.115,189,root,6,Navigazione,United,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,28,128,9,forward,c8:5b:76:65:1f:f1,Fiorucci-FG-01,wan1,web-limit,18242,policy,52783,0,wan,unscanned,ITPOME-LT924,HTTPS,52783,0000000020,10,12:06:52,8759,19,2025-10-01T00:13:14,,,,,,kerberos,Gabriella.Sabatini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18242,8759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k8cdnZkBOc1mRMCttqjK,2025-09-30,0,172.30.16.18,80,+0200,1759226811369141989,408610337,traffic,Reserved,web-limit,28:d2:44:42:f8:1d,accept,31.13.86.49,snat,Windows,VALN80,notice,0,2.117.144.115,189,root,6,Navigazione,Italy,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,377,13662,9,forward,28:d2:44:42:f8:1d,Fiorucci-FG-01,wan1,web-limit,37940,policy,49694,0,wan,unscanned,ITPOME-LT100,HTTP,49694,0000000020,10,12:06:52,69602,571,2025-10-01T00:13:14,,Computer,Home,,Lenovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rMcdnZkBOc1mRMCt3ajY,2025-09-30,,172.30.10.160,1232,+0200,1759226811431476569,409928277,traffic,Reserved,,00:40:c1:37:4a:46,deny,172.30.15.255,noop,,VLAN30,notice,0,,189,root,17,,Reserved,FG100FTK23080008,lan,,0,0,0,local,00:40:c1:37:4a:46,Fiorucci-FG-01,root,,0,local-in-policy,,,undefined,unscanned,SCII20177320,MMS,1232,0001000014,,12:06:52,0,0,2025-10-01T00:13:24,MMS,Scale,IoT,,Bizerba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rscdnZkBOc1mRMCt3ajb,2025-09-30,0,172.30.16.61,443,+0200,1759226811443515889,409914665,traffic,Reserved,web-limit,8c:16:45:ca:ed:75,server-rst,52.123.129.14,snat,Windows,VALN80,notice,0,2.117.144.115,189,root,6,Navigazione,United,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,350,163,9,forward,8c:16:45:ca:ed:75,Fiorucci-FG-01,wan1,web-limit,56139,policy,52627,0,wan,unscanned,ITPOME-LT116,HTTPS,52627,0000000013,10,12:06:52,334103,614,2025-10-01T00:13:24,,,,,,kerberos,Antonio.Piccione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l8cZnZkBOc1mRMCt5qUv,2025-09-30,,192.168.70.11,443,+0200,1759226571236946369,5420330,traffic,Reserved,,94:c6:91:21:dd:ed,accept,4.207.247.138,snat,Windows,VLAN70,notice,0,192.168.20.254,189,root,6,InternetVlan70,Ireland,FGT40FTK2209A33N,lan,458b50da-673f-51ed-5952-e0f66f0589af,653,19077,36,forward,94:c6:91:21:dd:ed,FW-DeRosa,lan3,,61964,policy,57840,,wan,unscanned,DESKTOP-U81BNNH.DEROSA.LOCAL,HTTPS,57840,0000000020,10,12:02:50,73405,334,2025-10-01T00:09:04,,,Desktop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366,426,6.49.15,RB760iGS,Router,Ethernet,MikroTik,RouterOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mMcZnZkBOc1mRMCt5qUy,2025-09-30,,141.98.83.66,5020,+0200,1759226571289936869,5771462,traffic,Romania,,48:a9:8a:f2:7b:3f,server-rst,192.168.20.254,noop,RouterOS,lan3,notice,0,,189,root,6,,Reserved,FGT40FTK2209A33N,wan,,13,5,0,local,48:a9:8a:f2:7b:3f,FW-DeRosa,root,,1276,local-in-policy,,,undefined,unscanned,DeRosa,tcp/5020,64992,0001000014,6.49.15,12:02:50,18811,18,2025-10-01T00:09:04,Web,Ethernet,Router,RB760iGS,MikroTik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s8canZkBOc1mRMCtDaVL,2025-09-30,,45.227.253.155,5020,+0200,1759226571319929109,5771470,traffic,Poland,,48:a9:8a:f2:7b:3f,server-rst,192.168.20.254,noop,RouterOS,lan3,notice,0,,189,root,6,,Reserved,FGT40FTK2209A33N,wan,,14,5,0,local,48:a9:8a:f2:7b:3f,FW-DeRosa,root,,1192,local-in-policy,,,undefined,unscanned,DeRosa,tcp/5020,57243,0001000014,6.49.15,12:02:50,20236,19,2025-10-01T00:09:14,Web,Ethernet,Router,RB760iGS,MikroTik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tMcanZkBOc1mRMCtDaVL,2025-09-30,,193.94.12.175,443,+0200,1759226570887404426,625112,traffic,Finland,,,client-rst,157.240.231.19,snat,,internal,notice,,192.168.1.254,189,root,6,Internet,Italy,FGT60ETK19099WM0,lan,6cc0e62c-744b-51ea-e51c-f66fa42935be,112,141,1,forward,,FW-AIR_TORRETTE,wan1,,77166,policy,36128,,wan,unscanned,,HTTPS,36128,0000000013,,12:02:51,12227,114,2025-10-01T00:09:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,12167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y8canZkBOc1mRMCtNKVI,2025-09-30,,193.94.12.175,443,+0200,1759226570917426206,625114,traffic,Finland,,,client-rst,157.240.231.18,snat,,internal,notice,,192.168.1.254,189,root,6,Internet,Italy,FGT60ETK19099WM0,lan,6cc0e62c-744b-51ea-e51c-f66fa42935be,39,141,1,forward,,FW-AIR_TORRETTE,wan1,,4725,policy,48414,,wan,unscanned,,HTTPS,48414,0000000013,,12:02:51,3764,35,2025-10-01T00:09:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,3704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zMcanZkBOc1mRMCtNKVI,2025-09-30,0,172.30.16.50,443,+0200,1759226571373521229,409906656,traffic,Reserved,web-limit,f4:a8:0d:73:ee:4d,client-rst,13.69.239.68,snat,Windows,VALN80,notice,0,2.117.144.115,189,root,6,Navigazione,Ireland,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,54,6,9,forward,f4:a8:0d:73:ee:4d,Fiorucci-FG-01,wan1,web-limit,58711,policy,63281,0,wan,unscanned,ITPOME-LT151,HTTPS,63281,0000000013,10,12:02:51,5854,28,2025-10-01T00:09:24,,,,,,kerberos,Massimiliano.Marsili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ccanZkBOc1mRMCtW6Vd,2025-09-30,,fe80::20c:abff:fe33:6fc3,1900,+0200,1759226571002593484,76376821,traffic,,,,deny,ff02::c,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,MMS,33457,0001000014,,12:02:51,0,0,2025-10-01T00:09:34,MMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5scanZkBOc1mRMCtW6Vd,2025-09-30,,172.26.53.54,5555,+0200,1759226571616078310,6560260,traffic,Reserved,,,timeout,10.21.1.206,snat,,lan,notice,,2.118.64.66,189,root,6,Navigazione,Reserved,FG100FTK23080622,lan,a4fc4cbe-4f27-51ef-d401-eb61af7d4b85,4,17,1,forward,,Fiorucci-FG-03,wan1,,208,policy,52331,,wan,unscanned,,tcp/5555,52331,0000000013,,12:02:51,0,0,2025-10-01T00:09:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_8canZkBOc1mRMCtgqVr,2025-09-30,,fe80::20c:abff:fe33:6fc3,1900,+0200,1759226571003167824,76376822,traffic,,,,deny,ff02::c,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,MMS,49707,0001000014,,12:02:51,0,0,2025-10-01T00:09:44,MMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMcanZkBOc1mRMCtgqZv,2025-09-30,,fe80::20c:abff:fe33:6e20,1900,+0200,1759226571254591424,76376824,traffic,,,,deny,ff02::c,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,MMS,47343,0001000014,,12:02:51,0,0,2025-10-01T00:09:44,MMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GccanZkBOc1mRMCtqaaL,2025-09-30,,fe80::20c:abff:fe33:6e30,1900,+0200,1759226571757451584,76376827,traffic,,,,deny,ff02::c,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,MMS,50394,0001000014,,12:02:51,0,0,2025-10-01T00:09:54,MMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G8canZkBOc1mRMCtqaaL,2025-09-30,,fe80::20c:abff:fe33:6e20,1900,+0200,1759226571255041904,76376825,traffic,,,,deny,ff02::c,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,MMS,54761,0001000014,,12:02:51,0,0,2025-10-01T00:09:54,MMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PccanZkBOc1mRMCt0KaR,2025-09-30,,fe80::20c:abff:fe33:6e30,1900,+0200,1759226571757936684,76376829,traffic,,,,deny,ff02::c,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,MMS,51034,0001000014,,12:02:51,0,0,2025-10-01T00:10:04,MMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PscanZkBOc1mRMCt0KaR,2025-09-30,,193.94.30.190,4711,,1759226572,6918089,traffic,Finland,,00:1b:99:24:29:66,deny,255.255.255.255,noop,,lan2,notice,1,,189,root,17,,Reserved,FGT30E3U17006691,lan,,0,0,0,local,00:1b:99:24:29:66,FW-BENEVENTO,unknown-0,,0,local-in-policy,,,undefined,unscanned,,udp/4711,4711,0001000014,,12:02:52,0,,2025-10-01T00:10:04,udp/4711,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hccfnZkBOc1mRMCtFqlk,2025-09-30,,fe80::522f:a8ff:fe58:4564,547,+0200,1759226812544989689,2007749,traffic,,,50:2f:a8:58:45:64,deny,ff02::1:2,noop,,VLAN100,notice,0,,189,root,17,,,FG100FTK23080008,lan,,0,0,0,local,50:2f:a8:58:45:64,Fiorucci-FG-01,root,,0,local-in-policy6,,,undefined,unscanned,,DHCP6,546,0001000014,,12:06:52,0,0,2025-10-01T00:14:44,DHCP6,Router,Network,,Cisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hscfnZkBOc1mRMCtFqlk,2025-09-30,,172.30.5.51,137,+0200,1759226812604644269,409928361,traffic,Reserved,,00:13:3b:10:0f:82,deny,172.30.15.255,noop,Windows,VLAN30,notice,0,,189,root,17,,Reserved,FG100FTK23080008,lan,,0,0,0,local,00:13:3b:10:0f:82,Fiorucci-FG-01,root,,0,local-in-policy,,,undefined,unscanned,ITPOME-WP138,udp/137,137,0001000014,10,12:06:52,0,0,2025-10-01T00:14:44,netbios,,,,,kerberos,FL_Mortadelle_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oMcfnZkBOc1mRMCtPals,2025-09-30,0,172.30.19.82,443,+0200,1759226813003522929,409928197,traffic,Reserved,web-limit,dc:fb:48:bd:50:d8,close,4.210.40.181,snat,Windows,VLAN60,notice,0,2.117.144.115,189,root,6,Navigazione,Ireland,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,15,2,9,forward,dc:fb:48:bd:50:d8,Fiorucci-FG-01,wan1,web-limit,3871,policy,63050,0,wan,unscanned,ITPOME-LT1062,HTTPS,63050,0000000013,10,12:06:52,13003,18,2025-10-01T00:14:54,,,,,,kerberos,alessandro.marcelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
occfnZkBOc1mRMCtPals,2025-09-30,0,172.30.16.58,443,+0200,1759226813113521009,409918321,traffic,Reserved,web-limit,6c:4b:90:b6:c4:38,close,23.55.38.42,snat,Windows,VALN80,notice,0,2.117.144.115,189,root,6,Navigazione,Italy,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,17,122,9,forward,6c:4b:90:b6:c4:38,Fiorucci-FG-01,wan1,web-limit,3488,policy,53579,0,wan,unscanned,ITPOME-WK168,HTTPS,53579,0000000013,10,12:06:52,1667,18,2025-10-01T00:14:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
