source,device_id,date,feature,value_today,median,robust_sigma,z,vote,direction,strength
fortigate,FG100E4Q17018934,2025-10-19,unique_proto,2.0,2.5,0.7412898443291327,-0.6745,0,DOWN,OK
fortigate,FG100E4Q17018934,2025-10-19,unique_service,3.0,4.0,0.7412898443291327,-1.349,0,DOWN,OK
fortigate,FG100E4Q17018934,2025-10-19,unique_policy,1.0,1.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-19,unique_user,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-20,events_raw,51840.0,34560.0,2.965159377316531,5827.68,2,UP,STRONG
fortigate,FG100E4Q17018934,2025-10-20,events_after_day_filter,51840.0,34560.0,2.965159377316531,5827.68,2,UP,STRONG
fortigate,FG100E4Q17018934,2025-10-20,total_events,333.0,249.0,41.51223128243143,2.0235,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-20,bytes_total,297141.0,237944.0,58792.80948851001,1.006874828997056,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-20,bytes_per_event,892.3153153153153,966.8537443609023,170.41481567364977,-0.43739406548037857,0,DOWN,OK
fortigate,FG100E4Q17018934,2025-10-20,unique_src_ip,4.0,4.0,0.7412898443291327,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-20,unique_dst_ip,4.0,7.0,1.4825796886582654,-2.0235,0,DOWN,OK
fortigate,FG100E4Q17018934,2025-10-20,action_accept_count,234.0,191.0,30.39288361749444,1.4148048780487805,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-20,action_accept_rate,0.7027027027027027,0.7626696002933626,0.05606081955991378,-1.0696757211437402,0,DOWN,OK
fortigate,FG100E4Q17018934,2025-10-20,action_deny_count,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-20,action_deny_rate,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-20,action_client-rst_count,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-20,action_client-rst_rate,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-20,action_server-rst_count,0.0,4.0,11.11934766493699,-0.35973333333333335,0,DOWN,OK
fortigate,FG100E4Q17018934,2025-10-20,action_server-rst_rate,0.0,0.0150997150997151,0.04078975779756444,-0.37018398527035884,0,DOWN,OK
fortigate,FG100E4Q17018934,2025-10-20,action_timeout_count,0.0,0.0,1.4825796886582654,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-20,action_timeout_rate,0.0,0.0,0.00656871582375417,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-20,action_passthrough_count,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-20,action_passthrough_rate,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-20,unique_proto,2.0,2.0,0.7412898443291327,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-20,unique_service,2.0,4.0,0.7412898443291327,-2.698,1,DOWN,MEDIUM
fortigate,FG100E4Q17018934,2025-10-20,unique_policy,1.0,1.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-20,unique_user,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-21,events_raw,29226.0,34560.0,2.965159377316531,-1798.8915,2,DOWN,STRONG
fortigate,FG100E4Q17018934,2025-10-21,events_after_day_filter,29226.0,34560.0,2.965159377316531,-1798.8915,2,DOWN,STRONG
fortigate,FG100E4Q17018934,2025-10-21,total_events,169.0,250.0,43.365455893254264,-1.8678461538461537,0,DOWN,OK
fortigate,FG100E4Q17018934,2025-10-21,bytes_total,179724.0,239951.0,57151.964418087475,-1.053804547459078,0,DOWN,OK
fortigate,FG100E4Q17018934,2025-10-21,bytes_per_event,1063.4556213017752,966.8537443609023,170.41481567364977,0.5668631366293223,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-21,unique_src_ip,4.0,4.0,0.7412898443291327,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-21,unique_dst_ip,5.0,7.0,1.4825796886582654,-1.349,0,DOWN,OK
fortigate,FG100E4Q17018934,2025-10-21,action_accept_count,126.0,194.0,29.65159377316531,-2.2933,0,DOWN,OK
fortigate,FG100E4Q17018934,2025-10-21,action_accept_rate,0.7455621301775148,0.7626696002933626,0.058464988627682214,-0.29261050959561263,0,DOWN,OK
fortigate,FG100E4Q17018934,2025-10-21,action_deny_count,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-21,action_deny_rate,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-21,action_client-rst_count,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-21,action_client-rst_rate,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-21,action_server-rst_count,3.0,4.0,11.11934766493699,-0.08993333333333334,0,DOWN,OK
fortigate,FG100E4Q17018934,2025-10-21,action_server-rst_rate,0.01775147928994083,0.0150997150997151,0.040888228554741876,0.06485397592305815,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-21,action_timeout_count,0.0,0.0,1.4825796886582654,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-21,action_timeout_rate,0.0,0.0,0.00656871582375417,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-21,action_passthrough_count,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-21,action_passthrough_rate,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-21,unique_proto,2.0,2.0,0.7412898443291327,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-21,unique_service,3.0,4.0,0.7412898443291327,-1.349,0,DOWN,OK
fortigate,FG100E4Q17018934,2025-10-21,unique_policy,1.0,1.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-21,unique_user,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100FTK21007153,2025-10-17,events_raw,34556.0,34558.0,2.965159377316531,-0.6745,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-17,events_after_day_filter,34556.0,34558.0,2.965159377316531,-0.6745,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-17,total_events,2514.0,2366.0,521.1267605633803,0.284,0,UP,OK
fortigate,FG100FTK21007153,2025-10-17,bytes_total,104304420034.0,730209923.0,52139146542.253525,1.9864960778953975,0,UP,OK
fortigate,FG100FTK21007153,2025-10-17,bytes_per_event,41489427.22116149,281400.44307648996,23450186.777401656,1.7572579344142418,0,UP,OK
fortigate,FG100FTK21007153,2025-10-17,unique_src_ip,152.0,145.5,11.67531504818384,0.5567301587301587,0,UP,OK
fortigate,FG100FTK21007153,2025-10-17,unique_dst_ip,454.0,383.0,125.09266123054114,0.5675792592592592,0,UP,OK
fortigate,FG100FTK21007153,2025-10-17,action_accept_count,906.0,756.0,246.47887323943664,0.6085714285714285,0,UP,OK
fortigate,FG100FTK21007153,2025-10-17,action_accept_rate,0.360381861575179,0.3097962074761317,0.035034797165055045,1.443868901558912,0,UP,OK
fortigate,FG100FTK21007153,2025-10-17,action_deny_count,656.0,685.0,123.79540400296516,-0.23425748502994012,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-17,action_deny_rate,0.2609387430389817,0.29620106496439663,0.06133297509058308,-0.5749325199590561,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-17,action_client-rst_count,248.0,194.0,88.95478131949592,0.60705,0,UP,OK
fortigate,FG100FTK21007153,2025-10-17,action_client-rst_rate,0.09864757358790771,0.08283260913215189,0.033954957050827704,0.4657630528609462,0,UP,OK
fortigate,FG100FTK21007153,2025-10-17,action_server-rst_count,180.0,177.0,29.28094885100074,0.10245569620253164,0,UP,OK
fortigate,FG100FTK21007153,2025-10-17,action_server-rst_rate,0.07159904534606205,0.07903050108932462,0.02158676209521763,-0.3442598621545444,0,DOWN,OK
